İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,ballRecovery,outfielderBlocks,appearances,expectedAssists,expectedGoals,goalsPrevented
Vladimir Radočaj,929727,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.61875,16,0,3,2,2,220,334,65.868263473054,61,159,101,15,7,28.0,31,3,4,1,1,12,19.354838709677,13,3,47,42.727272727273,9,23.684210526316,1019,0.0,0,0,0,0,0,0,5,17.857142857143,14,0,1,6,227,8,28,9,603,9,35,0,0,6,4,3,0,0,3,0,0,0,0,0,0,11,0.0,15,25,62,28,16,22,70.967741935484,0,95,239,0,52,1,16,0.0,0.0,0.0
Vladimir Radočaj,929727,Superliga 24/25,Mozzart Bet Superliga,FK IMT Beograd,6.9193548387097,31,5,8,5,5,495,672,73.660714285714,139,379,209,41,32,57.142857142857,23,14,6,0,0,23,20.720720720721,39,8,72,41.618497109827,29,40.845070422535,1895,12.820512820513,1,0,0,0,0,0,16,45.714285714286,15,0,0,32,390,12,46,21,1161,17,39,2,0,7,13,12,1,0,2,0,0,0,0,0,0,21,0.0,40,56,111,35,26,16,69.565217391304,0,176,607,4,96,0,31,0.0,0.0,0.0
Vladimir Radočaj,929727,Superliga 23/24,Mozzart Bet Superliga,FK IMT Beograd,6.8388888888889,36,1,11,7,4,493,743,66.352624495289,145,387,222,42,25,43.103448275862,29,12,3,0,1,39,24.074074074074,47,17,78,37.142857142857,49,41.525423728814,2594,2.1276595744681,0,0,1,0,0,0,28,41.176470588235,6,0,0,23,528,26,46,22,1350,24,58,2,0,20,8,9,0,0,4,0,0,0,0,0,0,30,0.0,42,58,162,68,40,17,58.620689655172,1,213,692,0,134,0,36,0.0,0.0,0.0
Leontije Vasić,1165982,Superliga 24/25,Mozzart Bet Superliga,FK Tekstilac Odžaci,6.5967741935484,31,0,2,1,1,645,807,79.925650557621,309,340,163,14,8,47.058823529412,45,18,11,1,1,4,28.571428571429,10,2,88,42.512077294686,13,33.333333333333,2061,0.0,0,0,0,0,0,0,51,46.363636363636,21,0,0,17,252,11,74,33,1133,35,68,0,0,27,1,7,0,0,2,0,0,0,0,0,0,23,0.0,14,17,14,110,42,30,66.666666666667,0,354,467,0,89,0,31,0.0,0.0,0.0
Vicky Kiankaulua,1405262,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.5333333333333,15,0,1,0,1,110,142,77.464788732394,36,74,46,7,12,38.709677419355,12,8,2,0,0,6,23.076923076923,3,1,30,37.974683544304,4,23.529411764706,677,0.0,0,0,0,0,0,0,5,35.714285714286,5,0,1,13,113,1,5,1,307,6,12,0,0,6,0,1,0,0,0,0,0,0,0,0,0,7,0.0,7,31,26,14,15,9,75.0,0,45,97,0,20,2,16,0.0,0.0,0.0
Vicky Kiankaulua,1405262,Pro League 24/25,Pro League,Patro Eisden Maasmechelen,6.7,4,2,1,1,0,20,24,83.333333333333,6,15,12,1,2,25.0,3,1,3,0,0,1,33.333333333333,4,3,8,36.363636363636,1,16.666666666667,208,50.0,0,0,0,0,0,0,1,100.0,2,1,0,4,32,1,1,0,80,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.0,1,8,3,1,5,3,100.0,0,7,20,0,8,0,4,0.0,0.0,0.0
Jeremy Manzorro,152339,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.3,1,0,0,0,0,12,16,75.0,4,8,5,0,0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,0.0,30,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,5,0,2,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0.0,0,4,12,0,0,0,1,0.0,0.0,0.0
Luka Krstović,1837599,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.4,1,0,0,1,0,9,13,69.230769230769,4,5,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,50.0,23,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,5,0,1,0,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0.0,0,6,7,0,2,0,2,0.0,0.0,0.0
Luka Krstović,1837599,Superliga 24/25,Mozzart Bet Superliga,FK IMT Beograd,6.65,10,0,0,1,0,75,103,72.815533980583,33,42,26,1,0,0.0,6,0,1,0,0,0,0.0,3,0,14,34.146341463415,7,77.777777777778,245,0.0,0,0,2,0,0,0,6,50.0,6,0,0,6,46,1,4,0,157,8,15,1,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,1,2,12,7,4,66.666666666667,0,38,67,0,10,0,10,0.0,0.0,0.0
Moussa Sissako,904998,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.67,20,0,0,1,1,406,497,81.69014084507,238,168,75,10,9,81.818181818182,14,17,4,0,0,1,25.0,5,1,34,55.737704918033,24,57.142857142857,1144,0.0,0,0,0,1,0,0,31,50.819672131148,64,0,1,5,120,1,42,27,692,11,17,0,0,4,2,4,0,0,1,0,0,0,0,0,0,14,0.0,10,11,4,61,25,10,71.428571428571,0,265,232,0,62,12,20,0.0,0.0,0.0
Moussa Sissako,904998,Pro League 23/24,Pro League,RWDM Brussels,6.95,14,0,0,0,0,363,451,80.487804878049,281,83,21,0,2,100.0,25,27,3,0,0,1,100.0,2,0,33,68.75,17,58.620689655172,976,0.0,0,0,0,0,0,0,40,51.948051948052,74,0,2,0,94,1,43,18,629,7,8,0,0,7,0,1,0,0,2,0,0,0,0,0,0,10,0.0,0,2,1,77,19,18,72.0,0,329,123,1,73,0,16,0.06686788,0.1004,0.0
Vukašin Jovanović,791176,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.875,8,0,1,1,0,300,361,83.102493074792,228,72,17,2,2,100.0,13,11,0,0,0,0,0.0,1,0,23,69.69696969697,17,68.0,720,0.0,0,0,0,0,0,0,26,47.272727272727,41,0,0,0,64,0,23,11,457,8,8,0,0,2,0,0,0,0,5,0,0,0,0,0,0,8,0.0,2,2,0,55,8,11,84.615384615385,0,245,116,0,30,0,8,0.0,0.0,0.0
Vukašin Jovanović,791176,Superliga 24/25,Mozzart Bet Superliga,FK Čukarički,6.8541666666667,24,0,1,0,1,1109,1281,86.572989851678,796,314,81,3,1,25.0,32,36,3,0,0,1,50.0,7,0,51,53.684210526316,54,67.5,2012,0.0,0,0,0,0,0,0,76,42.458100558659,116,1,0,2,185,0,80,32,1565,21,21,0,0,19,0,2,1,0,6,0,0,0,0,0,0,23,0.0,2,4,2,179,31,18,56.25,0,851,432,2,125,0,24,0.0,0.0,0.0
Vukašin Jovanović,791176,Superliga 23/24,Mozzart Bet Superliga,FK Čukarički,6.9916666666667,24,0,1,0,0,1171,1314,89.117199391172,800,371,149,7,5,55.555555555556,26,43,4,1,1,0,0.0,5,2,47,56.626506024096,33,76.744186046512,1974,0.0,0,0,0,0,0,0,72,51.798561151079,91,1,0,2,163,1,74,39,1568,17,13,1,0,17,0,2,0,0,5,0,0,0,0,0,0,22,0.0,7,9,3,139,26,18,69.230769230769,0,856,461,3,116,0,24,0.0,0.0,0.0
Nikola Glišić,1111990,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.5823529411765,17,0,4,2,1,342,497,68.812877263581,196,146,78,12,23,50.0,34,5,2,0,0,7,15.555555555556,21,7,69,60.526315789474,13,41.935483870968,1165,0.0,0,0,0,0,3,0,37,33.333333333333,43,0,0,5,268,2,76,32,879,12,10,1,0,7,1,7,0,0,2,0,0,0,0,0,0,13,0.0,12,46,45,111,27,21,61.764705882353,0,245,252,0,59,4,18,0.0,0.0,0.0
Nikola Glišić,1111990,Superliga 24/25,Mozzart Bet Superliga,FK IMT Beograd,7.1636363636364,33,4,6,5,3,857,1138,75.30755711775,336,556,285,35,28,40.579710144928,65,49,5,0,0,35,23.026315789474,45,18,131,49.809885931559,48,55.813953488372,2578,8.8888888888889,0,0,2,0,5,0,62,37.575757575758,97,0,0,17,569,13,121,64,2058,38,41,1,0,34,3,17,1,0,7,0,0,0,0,0,0,28,0.0,34,69,152,165,36,46,70.769230769231,0,419,871,5,141,0,33,0.0,0.0,0.0
Nikola Glišić,1111990,Superliga 23/24,Mozzart Bet Superliga,FK IMT Beograd,7.0117647058824,34,3,6,6,1,774,1043,74.209012464046,372,415,228,33,38,55.882352941176,76,49,5,0,0,13,17.808219178082,29,12,156,57.142857142857,41,56.164383561644,2892,10.344827586207,0,0,0,3,3,0,45,32.846715328467,88,0,0,23,502,21,113,43,1936,43,29,2,0,38,0,4,1,0,7,0,0,0,0,0,0,32,0.0,32,68,73,137,42,47,61.842105263158,0,464,652,2,161,0,34,0.0,0.0,0.0
Ismael Casas,966572,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.7772727272727,22,0,3,0,0,629,818,76.894865525672,305,324,159,18,10,50.0,35,30,3,0,0,17,21.25,7,2,76,62.295081967213,21,42.0,1968,0.0,0,0,0,0,0,0,56,44.8,72,1,0,8,379,10,93,48,1457,31,17,0,0,12,0,2,0,0,8,0,0,0,0,0,0,22,0.0,18,20,80,125,31,22,62.857142857143,0,372,446,1,119,9,22,0.0,0.0,0.0
Stefan Šapić,836919,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.9,8,1,1,0,0,265,313,84.664536741214,203,62,7,1,0,0.0,9,5,1,0,0,0,0.0,3,1,10,43.478260869565,33,84.615384615385,707,33.333333333333,0,0,0,0,0,0,5,29.411764705882,46,0,0,0,53,0,11,6,401,1,11,1,1,0,0,1,0,0,5,0,0,0,0,0,0,8,0.0,1,3,0,17,7,4,44.444444444444,0,220,93,0,15,0,8,0.0,0.0,0.0
Siniša Popović,1894508,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.55,4,0,0,0,0,127,144,88.194444444444,84,43,15,1,0,0.0,3,4,1,0,0,0,0.0,0,0,5,62.5,7,70.0,254,0.0,0,0,0,0,0,0,11,61.111111111111,20,0,0,0,20,0,4,2,184,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1,0,0,18,7,2,66.666666666667,0,95,49,0,3,1,4,0.0,0.0,0.0
Siniša Popović,1894508,Superliga 24/25,Mozzart Bet Superliga,FK IMT Beograd,6.7111111111111,27,0,1,1,1,899,1102,81.578947368421,586,314,84,4,5,71.428571428571,27,29,8,0,0,1,100.0,8,4,64,65.30612244898,40,51.282051282051,2213,0.0,0,0,0,0,0,0,72,38.095238095238,96,0,1,1,218,1,102,41,1378,33,28,1,0,6,0,0,0,0,3,0,0,0,0,0,0,24,0.0,4,7,1,189,37,16,59.259259259259,0,645,458,0,78,0,30,0.0,0.0,0.0
Stefan Bastaja,1627088,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.1,4,0,0,0,0,76,97,78.350515463918,41,35,18,0,0,0.0,5,2,1,0,0,1,33.333333333333,1,0,9,40.909090909091,3,50.0,264,0.0,0,0,0,1,0,0,5,27.777777777778,7,0,0,1,29,0,11,4,153,4,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0.0,0,1,3,18,8,4,80.0,0,50,47,0,6,0,5,0.0,0.0,0.0
Stefan Bastaja,1627088,Superliga 24/25,Mozzart Bet Superliga,FK IMT Beograd,6.547619047619,21,0,0,0,0,344,458,75.109170305677,154,193,98,8,4,57.142857142857,30,10,0,0,0,3,11.538461538462,6,1,54,50.943396226415,22,57.894736842105,1478,0.0,0,0,0,1,0,0,20,32.786885245902,44,0,1,9,200,1,31,13,819,20,23,0,0,18,1,2,0,0,2,0,0,0,0,0,0,18,0.0,8,7,26,61,28,12,40.0,0,202,282,0,64,0,23,0.0,0.0,0.0
Stefan Bastaja,1627088,Superliga 23/24,Mozzart Bet Superliga,FK IMT Beograd,6.5,1,0,0,0,0,6,7,85.714285714286,4,2,0,1,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,46,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,1,1,0,0.0,0,4,3,0,2,0,2,0.0,0.0,0.0
Iván Martos,915043,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.6125,8,0,1,2,0,199,296,67.22972972973,105,94,47,7,0,0.0,14,11,2,0,0,3,25.0,6,3,22,61.111111111111,7,53.846153846154,674,0.0,0,0,0,0,0,0,26,33.766233766234,10,1,0,1,128,0,48,17,445,8,7,0,0,5,0,2,1,0,3,0,0,0,0,0,0,8,0.0,6,1,12,77,7,9,64.285714285714,0,130,166,0,27,1,8,0.0,0.0,0.0
Marko Luković,1142784,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.7285714285714,14,0,0,0,0,297,399,74.436090225564,150,147,72,4,3,60.0,39,15,1,0,0,0,0.0,2,0,51,63.75,13,72.222222222222,953,0.0,0,0,0,0,0,0,25,36.231884057971,41,0,0,3,154,0,58,28,691,9,15,0,1,10,0,1,0,0,1,0,0,0,0,0,0,10,0.0,4,5,10,69,22,25,64.102564102564,0,190,209,0,50,4,15,0.0,0.0,0.0
Marko Luković,1142784,Superliga 24/25,Mozzart Bet Superliga,FK Tekstilac Odžaci,6.72,30,0,0,1,1,695,964,72.095435684647,360,347,198,17,19,48.717948717949,88,42,6,0,0,12,20.689655172414,5,3,142,57.723577235772,16,61.538461538462,2465,0.0,0,0,0,1,0,0,63,35.195530726257,76,0,1,16,469,7,119,59,1714,36,39,0,0,30,3,1,0,0,2,0,0,0,0,0,0,29,0.0,17,39,58,179,47,59,67.045454545455,0,457,565,0,143,0,30,0.0,0.0,0.0
Marko Jevtić,886182,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.8105263157895,19,1,1,3,0,626,739,84.709066305819,416,210,50,4,3,75.0,8,7,1,0,0,0,0.0,9,1,20,60.606060606061,43,66.153846153846,1505,11.111111111111,0,0,0,0,0,0,48,48.0,134,1,1,2,122,0,40,22,972,9,8,0,0,2,0,1,0,0,3,0,0,0,0,0,0,16,0.0,4,4,1,100,31,6,75.0,0,466,273,1,51,15,20,0.0,0.0,0.0
Marko Jevtić,886182,Superliga 24/25,Mozzart Bet Superliga,FK IMT Beograd,6.9052631578947,19,2,0,0,0,435,519,83.815028901734,308,127,37,2,3,100.0,10,11,0,0,0,0,0.0,6,5,22,55.0,47,61.038961038961,1341,33.333333333333,0,0,0,0,0,0,34,45.945945945946,103,0,0,1,91,0,28,13,708,11,14,0,1,4,1,0,0,0,4,0,0,0,0,0,0,15,0.0,2,3,0,74,23,10,100.0,0,338,181,1,38,0,23,0.0,0.0,0.0
Ognjen Čančarević,795899,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.4666666666667,9,0,1,0,0,157,273,57.509157509158,109,48,16,1,1,100.0,0,0,0,0,0,0,0.0,0,0,3,100.0,0,0.0,810,0.0,0,0,0,0,0,0,81,42.1875,4,0,0,0,119,0,39,27,311,2,0,0,0,0,0,0,0,10,5,0,3,1,1,0,0,9,0.0,1,1,0,192,10,0,0.0,0,131,142,0,51,0,9,0.0,0.0,0.0
Ognjen Čančarević,795899,Premier League 25/26,Armenian Premier League,FC Noah,6.7142857142857,0,0,0,0,0,155,175,88.57,0,0,5,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,1,100.0,630,0.0,0,0,0,0,0,0,17,48.57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,7,0.0,0,0,0,35,6,0,0.0,0,0,0,0,29,0,7,0.0,0.0,0.0
Ognjen Čančarević,795899,Premier League 24/25,Armenian Premier League,FC Noah,6.69375,0,0,0,0,0,303,348,87.07,0,0,14,0,1,100.0,0,0,4,0,0,0,0.0,0,0,0,0.0,3,100.0,1440,0.0,0,0,0,0,0,0,64,62.75,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,16,0.0,0,0,0,102,16,0,0.0,0,0,0,0,63,0,16,0.0,0.0,0.0
Ognjen Čančarević,795899,Premier League 23/24,Armenian Premier League,FC Noah,6.9969696969697,0,0,0,0,0,748,890,84.04,0,0,40,0,0,0.0,0,0,3,1,1,0,0.0,0,0,0,0.0,10,90.91,2970,0.0,0,0,0,0,0,0,188,58.75,14,0,4,0,0,0,0,0,0,5,1,0,0,7,0,0,0,82,11,0,0,0,0,0,1,33,0.0,0,0,0,320,38,0,0.0,1,0,0,0,136,0,33,0.0,0.0,0.0
Kadir Gicić,1957264,Superliga 25/26,Mozzart Bet Superliga,FK IMT Beograd,6.6,3,0,0,0,0,33,55,60.0,22,11,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,270,0.0,0,0,0,0,0,0,16,44.444444444444,1,0,0,0,23,0,3,2,71,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,3,0.0,0,0,0,36,2,0,0.0,0,28,27,0,20,0,3,0.0,0.0,0.0
Ibrahim Mustapha,1085212,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,6.7,17,2,3,0,0,165,200,82.5,51,114,70,8,0,0.0,11,2,3,0,0,0,0.0,9,2,19,43.181818181818,13,56.521739130435,629,22.222222222222,1,1,1,0,0,0,5,100.0,5,0,0,7,76,3,3,2,304,8,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0.0,8,9,4,5,10,7,63.636363636364,0,56,144,0,32,0,18,0.0,0.0,
Ibrahim Mustapha,1085212,Bundesliga 24/25,Austrian Bundesliga,LASK,6.6857142857143,7,1,0,0,0,22,29,75.862068965517,4,18,7,1,2,66.666666666667,2,0,0,0,0,0,0.0,2,1,5,45.454545454545,2,25.0,126,50.0,0,0,0,0,0,0,1,50.0,3,0,0,5,17,0,1,1,55,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,1,2,1,0,0.0,0,5,25,0,3,0,7,0.0,0.0,
Ibrahim Mustapha,1085212,Bundesliga 23/24,Austrian Bundesliga,LASK,6.69,10,0,2,2,1,101,137,73.722627737226,22,81,48,9,9,36.0,5,1,2,0,0,2,25.0,6,2,22,39.285714285714,8,29.62962962963,528,0.0,0,0,0,0,0,0,0,0.0,8,0,1,7,90,5,2,2,259,8,8,0,0,4,5,2,0,0,0,0,0,0,0,0,0,6,0.0,9,25,8,0,4,4,80.0,0,26,119,0,23,0,10,0.0,0.0,
Ibrahim Mustapha,1085212,UEFA Europa League 23/24,UEFA Europa League,LASK,6.3,5,0,0,1,0,17,24,70.833333333333,7,10,5,1,0,0.0,3,0,0,0,0,0,0.0,2,1,4,26.666666666667,1,20.0,144,0.0,0,0,0,0,0,0,0,0.0,1,0,0,2,22,0,0,0,53,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0.0,1,8,1,0,3,2,66.666666666667,0,7,18,0,2,0,5,0.01483297,0.2097,
Aleksandr Shestyuk,1000276,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,6.6333333333333,9,5,0,2,0,65,99,65.656565656566,31,34,19,4,1,25.0,0,1,0,0,0,1,33.333333333333,11,7,3,17.647058823529,16,40.0,547,45.454545454545,1,1,0,0,0,0,0,0.0,3,0,0,4,59,2,2,1,154,2,8,0,0,1,1,2,0,0,0,0,0,0,0,0,0,8,0.0,4,4,3,1,6,0,0.0,0,40,59,0,11,2,9,0.0,0.0,
Babacar Mboup,1566364,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,6.51875,16,2,2,3,1,89,134,66.417910447761,20,69,42,13,3,21.428571428571,4,2,2,0,1,1,33.333333333333,19,7,24,33.333333333333,37,44.047619047619,948,10.526315789474,0,0,0,0,0,0,1,50.0,13,0,0,15,131,6,3,2,304,17,19,1,0,8,15,1,0,0,0,0,0,0,0,0,0,10,0.0,13,14,3,2,13,2,50.0,1,32,102,1,16,0,18,0.0,0.0,
Miloš Spasić,1022054,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,6.54,25,3,0,4,1,346,449,77.06013363029,139,207,130,11,16,55.172413793103,26,5,4,0,0,4,25.0,44,19,61,43.571428571429,44,41.121495327103,1844,6.8181818181818,0,0,0,0,1,0,10,47.619047619048,20,0,0,32,237,10,23,12,814,19,25,1,0,11,8,9,0,0,3,0,0,0,0,0,0,22,0.0,11,29,16,21,24,21,80.769230769231,0,163,286,1,69,2,25,0.0,0.0,
Issah Abass,873419,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,6.5,7,0,0,3,0,30,46,65.217391304348,11,19,11,0,1,33.333333333333,1,3,0,0,0,0,0.0,4,3,4,33.333333333333,1,100.0,128,0.0,0,0,0,0,0,0,2,50.0,1,0,0,2,34,1,6,1,82,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,6,4,4,0,0.0,0,14,32,0,9,0,7,0.0,0.0,
Issah Abass,873419,Superliga 24/25,Mozzart Bet Superliga,FK Jedinstvo Ub,7.15,14,2,6,3,2,225,308,73.051948051948,68,168,99,20,13,39.393939393939,16,14,2,0,0,11,22.448979591837,30,10,73,48.666666666667,6,40.0,1206,6.6666666666667,0,0,0,0,2,0,14,63.636363636364,11,0,0,19,212,10,11,2,610,44,28,0,0,10,4,11,0,0,1,0,0,0,0,0,0,14,0.0,20,33,49,22,20,10,62.5,0,85,272,1,59,0,14,0.0,0.0,
Issah Abass,873419,Liga Portugal 23/24,Liga Portugal Betclic,Chaves,6.6714285714286,7,0,1,2,2,56,71,78.87323943662,25,35,18,4,7,77.777777777778,1,0,1,0,0,4,40.0,6,3,17,44.736842105263,1,33.333333333333,306,0.0,0,0,0,0,0,0,2,33.333333333333,0,0,0,8,42,0,6,2,133,9,8,1,0,3,2,1,0,0,0,0,0,0,0,0,0,3,0.0,4,9,10,6,10,0,0.0,0,27,54,0,10,0,7,0.7238233,0.7546,
Franck Kanouté,899302,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,7.1,14,2,0,0,0,389,461,84.381778741866,207,182,72,3,11,57.894736842105,37,21,4,1,2,2,66.666666666667,16,4,73,66.363636363636,10,62.5,900,12.5,0,0,0,0,3,1,30,50.847457627119,13,0,0,8,110,1,39,20,672,25,15,1,0,6,0,6,0,0,2,0,0,0,0,0,0,10,33.333333333333,3,19,3,59,13,26,70.27027027027,1,227,234,4,92,1,15,0.0,0.0,
Franck Kanouté,899302,Superliga 23/24,Mozzart Bet Superliga,FK Partizan,6.9166666666667,18,1,0,0,1,649,738,87.940379403794,263,386,167,4,11,45.833333333333,26,15,5,0,0,0,0.0,22,5,76,50.0,16,53.333333333333,1087,4.5454545454545,0,0,0,1,2,0,38,57.575757575758,11,0,1,14,140,11,52,29,964,39,37,1,0,13,0,8,0,0,0,0,0,0,0,0,0,18,0.0,4,24,1,66,14,16,61.538461538462,0,286,453,0,144,0,18,0.0,0.0,
Gboly Ariyibi,370644,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,7.0666666666667,9,1,6,1,4,114,146,78.082191780822,30,84,55,18,13,44.827586206897,9,3,0,0,0,9,33.333333333333,13,4,52,53.60824742268,2,22.222222222222,769,7.6923076923077,1,1,0,0,0,0,6,66.666666666667,6,0,0,23,136,1,9,4,356,30,6,2,0,2,0,4,0,0,0,0,0,0,0,0,0,9,0.0,18,29,27,9,11,6,66.666666666667,0,37,109,1,21,0,9,0.0,0.0,
Gboly Ariyibi,370644,Liga Portugal 24/25,Liga Portugal Betclic,Boavista,6.51,10,0,0,0,0,22,41,53.658536585366,5,18,13,2,7,41.176470588235,1,0,0,0,0,1,12.5,3,1,21,50.0,2,22.222222222222,362,0.0,0,0,0,0,0,0,0,0.0,0,0,0,6,59,0,7,2,119,13,4,0,0,2,3,2,0,0,0,0,0,0,0,0,0,2,0.0,2,17,8,5,8,0,0.0,0,9,40,0,10,0,11,0.19776111,0.1612,
Mateja Radonjić,1153961,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,6.82,5,0,1,0,1,58,73,79.452054794521,21,37,20,3,1,25.0,7,1,1,0,0,1,50.0,6,1,10,43.478260869565,2,100.0,248,0.0,0,0,0,0,1,0,3,42.857142857143,3,0,0,4,32,1,7,5,119,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0.0,3,4,2,7,2,5,71.428571428571,0,25,48,0,13,1,6,0.0,0.0,
Stefan Nikolić,1894089,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,6.5739130434783,23,1,1,1,0,286,366,78.142076502732,99,187,100,7,9,45.0,18,6,6,0,0,1,14.285714285714,12,3,44,44.444444444444,9,40.909090909091,1100,8.3333333333333,0,0,1,0,0,0,18,50.0,12,0,0,16,139,2,19,12,561,17,14,0,0,14,1,6,0,0,0,0,0,0,0,0,0,12,0.0,7,20,7,36,20,9,50.0,0,119,247,0,39,2,23,0.0,0.0,
Stefan Nikolić,1894089,Superliga 24/25,Mozzart Bet Superliga,FK Radnički Niš,6.7142857142857,14,1,1,1,2,196,247,79.352226720648,86,110,65,5,1,25.0,13,8,0,0,0,0,0.0,9,2,26,42.622950819672,8,40.0,778,11.111111111111,0,0,0,0,0,0,10,58.823529411765,13,0,0,6,98,4,9,6,394,12,23,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0.0,5,4,18,17,14,7,53.846153846154,0,102,163,0,31,0,14,0.0,0.0,
Nikola Srećković,810663,Superliga 25/26,Mozzart Bet Superliga,FK Radnički Niš,6.7190476190476,21,2,2,1,1,257,357,71.988795518207,76,181,111,29,12,63.157894736842,21,6,6,0,0,23,27.710843373494,30,5,66,49.624060150376,10,37.037037037037,1115,6.6666666666667,0,0,0,0,6,0,19,50.0,5,0,0,23,230,6,39,18,685,33,25,0,0,14,1,13,0,0,1,0,0,0,0,0,0,13,0.0,29,19,83,38,13,15,71.428571428571,0,92,265,1,43,3,21,0.0,0.0,
Nikola Srećković,810663,Superliga 23/24,Mozzart Bet Superliga,FK Novi Pazar,7.0764705882353,17,3,2,3,0,251,322,77.950310559006,65,203,117,17,16,47.058823529412,9,8,3,0,0,17,22.666666666667,29,13,73,53.676470588235,7,30.434782608696,957,10.344827586207,0,0,1,0,3,0,6,46.153846153846,3,0,0,15,193,6,15,5,618,48,25,0,0,7,1,9,0,0,0,0,0,0,0,0,0,11,0.0,17,34,75,13,8,7,77.777777777778,0,80,317,2,39,0,17,0.0,0.0,
