Kaynak_Dosya,Hedef_Lig,Takim_TM,Oyuncu_TM,Oyuncu_ID,İsim_Sealed,Takim_Adi_Sealed,PD_Once,PD_Sonra,Not
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Tomas Jelinek,1405476.0,Tomáš Jelínek,FK Pardubice,600000.0,600000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Stepan Misek,1195775.0,Stepan Misek,FK Pardubice,450000.0,450000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Tomas Solil,934773.0,Tomáš Solil,FK Pardubice,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Tobias Boledovic,1608383.0,Tobias Boledovic,FK Pardubice,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Giannis-Fivos Botos,947131.0,Ioannis Foivos Botos,FK Pardubice,900000.0,900000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Vojtech Patrak,936540.0,Vojtěch Patrák,FK Pardubice,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Robi Saarma,1001203.0,Robi Saarma,FK Pardubice,450000.0,450000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Abdullahi Tanko,991664.0,Abdullahi Tanko,FK Pardubice,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Daniel Smekal,1144393.0,Daniel Smékal,FK Pardubice,450000.0,450000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Filip Vecheta,985307.0,Filip Vecheta,FK Pardubice,450000.0,450000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Ladislav Krobot,907162.0,Ladislav Krobot,FK Pardubice,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK PARDUBICE,Victor Samuel,2350187.0,Victor Samuel,FK Pardubice,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Jakub Lapes,941358.0,Jakub Lapes,MFK Karviná,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Vladimir Neuman,999817.0,Vladimir Neuman,MFK Karviná,250000.0,250000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Sahmkou Camara,1445153.0,Sahmkou Camara,MFK Karviná,1200000.0,1200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Filip Prebsl,1010056.0,Filip Prebsl,MFK Karviná,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Yevgeniy Skyba,1648864.0,Yevgeniy Skyba,MFK Karviná,450000.0,450000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Albert Labik,1393054.0,Albert Labík,MFK Karviná,900000.0,900000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Nino Milic,1182661.0,Nino Milić,MFK Karviná,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Jiri Fleisman,58272.0,Jiři Fleišman,MFK Karviná,10000.0,10000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Aboubacar Traore,1493200.0,Aboubacar Traore,MFK Karviná,750000.0,750000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Jan Chytry,1506503.0,Jan Chytrý,MFK Karviná,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Jakub Kristan,997003.0,Jakub Křišťan,MFK Karviná,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Sebastian Bohac,1170904.0,Sebastian Boháč,MFK Karviná,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Samuel Sigut,1129354.0,Samuel Šigut,MFK Karviná,900000.0,900000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Kristian Vallo,813059.0,Kristián Vallo,MFK Karviná,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Jan Fiala,1121242.0,Jan Fiala,MFK Karviná,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Rok Storman,1139105.0,Rok Štorman,MFK Karviná,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Denny Samko,1031403.0,Denny Samko,MFK Karviná,750000.0,750000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Emmanuel Ayaosi,1604217.0,Emmanuel Ayaosi,MFK Karviná,2000000.0,2000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Pavel Kacor,1608379.0,Pavel Kačor,MFK Karviná,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Ousmane Condé,1888597.0,Ousmane Conde,MFK Karviná,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Lucky Ezeh,1416070.0,Lucky Ezeh,MFK Karviná,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Kahuan Vinícius,2239667.0,Kahuan,MFK Karviná,325000.0,325000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,MFK KARVINA,Faycal Konate,2058080.0,Faycal Konate,MFK Karviná,150000.0,150000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Klemen Mihelak,941863.0,Klemen Mihelak,FK Jablonec,600000.0,600000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Jan Hanus,68925.0,Jan Hanuš,FK Jablonec,100000.0,100000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Nemanja Tekijaski,923470.0,Nemanja Tekijaški,FK Jablonec,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Renato Pantalon,826561.0,Renato Pantalon,FK Jablonec,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Nassim Innocenti,996956.0,Nassim Innocenti,FK Jablonec,250000.0,250000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,David Stepanek,790656.0,David Štěpánek,FK Jablonec,225000.0,225000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Eduard Sobol,186017.0,Eduard Sobol,FK Jablonec,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Filip Novak,12194.0,Filip Novák,FK Jablonec,150000.0,150000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Martin Cedidla,964181.0,Martin Cedidla,FK Jablonec,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Daniel Soucek,825746.0,Daniel Souček,FK Jablonec,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Samuel Lavrincik,918473.0,Samuel Lavrinčík,FK Jablonec,275000.0,275000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Sebastian Nebyla,964157.0,Sebastian Nebyla,FK Jablonec,1300000.0,1300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Richard Sedlacek,826042.0,Richard Sedláček,FK Jablonec,800000.0,800000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Dominik Hollý,1121306.0,Dominik Hollý,FK Jablonec,750000.0,750000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Nelson Okeke,1130794.0,Nelson Okeke,FK Jablonec,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Samuel Obinaya,1802158.0,Samuel Obinaya,FK Jablonec,100000.0,100000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Matej Polidar,966362.0,Matěj Polidar,FK Jablonec,600000.0,600000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Vakhtang Chanturishvili,185671.0,Vakhtang Chanturishvili,FK Jablonec,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Filip Zorvan,338575.0,Filip Zorvan,FK Jablonec,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Matej Malensek,1197736.0,Matej Malenšek,FK Jablonec,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Alexis Alégué,823213.0,Alexis Alegue,FK Jablonec,700000.0,700000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Ebrima Singhateh,1190204.0,Ebrima Singhateh,FK Jablonec,850000.0,850000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Lamin Jawo,979024.0,Lamin Jawo,FK Jablonec,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,David Puskac,117411.0,David Puškáč,FK Jablonec,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK JABLONEC,Jan Chramosta,50502.0,Jan Chramosta,FK Jablonec,150000.0,150000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Jiri Floder,834987.0,Jiří Floder,Mladá Boleslav,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Ondrej Karafiat,579554.0,Ondrej Karafiat,Mladá Boleslav,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Martin Kralik,187223.0,Martin Králik,Mladá Boleslav,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Denis Donat,1030196.0,Denis Donát,Mladá Boleslav,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Matej Hybs,94085.0,Matěj Hybš,Mladá Boleslav,125000.0,125000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Filip Matousek,1210446.0,Filip Matoušek,Mladá Boleslav,325000.0,325000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Dominik Kostka,815276.0,Dominik Kostka,Mladá Boleslav,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Jan Zíka,1608385.0,Jan Zíka,Mladá Boleslav,850000.0,850000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Daniel Langhamer,1001933.0,Daniel Langhamer,Mladá Boleslav,650000.0,650000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Roman Macek,844484.0,Roman Macek,Mladá Boleslav,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Martin Subert,1393056.0,Martin Šubert,Mladá Boleslav,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,David Kozel,897047.0,David Kozel,Mladá Boleslav,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,David Pech,963798.0,David Pech,Mladá Boleslav,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Nicolas Penner,907166.0,Nicolas Penner,Mladá Boleslav,250000.0,250000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Dominik Mares,1175340.0,Dominik Mareš,Mladá Boleslav,150000.0,150000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Michal Sevcik,1034266.0,Michal Ševčík,Mladá Boleslav,750000.0,750000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Solomon John,1186240.0,Solomon John,Mladá Boleslav,750000.0,750000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Filip Lehky,1490780.0,Filip Lehký,Mladá Boleslav,325000.0,325000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Josef Kolarik,1605326.0,Josef Kolářík,Mladá Boleslav,1000000.0,1000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Christophe Kabongo,1065545.0,Christophe Kabongo,Mladá Boleslav,750000.0,750000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Jan Buryan,1149252.0,Jan Buryan,Mladá Boleslav,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Jiri Klima,827559.0,Jiří Klíma,Mladá Boleslav,225000.0,225000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK MLADA BOLESLAV,Matous Krulich,1195769.0,Matouš Krulich,Mladá Boleslav,125000.0,125000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Matous Trmal,909632.0,Matouš Trmal,FK Teplice,450000.0,450000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Denis Halinsky,1126956.0,Denis Halinský,FK Teplice,1500000.0,1500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Dalibor Vecerka,1063067.0,Dalibor Večerka,FK Teplice,750000.0,750000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Nojus Audinis,1425161.0,Nojus Audinis,FK Teplice,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Jakub Jakubko,1390430.0,Jakub Jakubko,FK Teplice,325000.0,325000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Daniel Danihel,1951681.0,Daniel Danihel,FK Teplice,250000.0,250000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Emmanuel Fully,2042140.0,Emmanuel Fully,FK Teplice,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Josef Svanda,1131218.0,Josef Švanda,FK Teplice,275000.0,275000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Petr Kodes,816803.0,Petr Kodes,FK Teplice,225000.0,225000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Laco Takacs,384968.0,Laco Takacs,FK Teplice,125000.0,125000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Lukas Marecek,40736.0,Lukáš Mareček,FK Teplice,50000.0,50000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Robert Jukl,889949.0,Robert Jukl,FK Teplice,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Michal Bilek,844721.0,Michal Bílek,FK Teplice,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Matej Radosta,907175.0,Matej Radosta,FK Teplice,550000.0,550000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Matej Riznic,1383238.0,Matej Riznič,FK Teplice,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Ladislav Krejci,100408.0,Ladislav Krejčí,FK Teplice,125000.0,125000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Daniel Marecek,839720.0,Daniel Mareček,FK Teplice,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Jan Fortelny,858185.0,Jan Fortelný,FK Teplice,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,John Auta,1853887.0,John Auta,FK Teplice,650000.0,650000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Tomas Zlatohlavek,929901.0,Tomas Zlatohlavek,FK Teplice,325000.0,325000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Benjamin Nyarko,1521407.0,Benjamin Nyarko,FK Teplice,250000.0,250000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Matej Pulkrab,827562.0,Matej Pulkrab,FK Teplice,225000.0,225000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Matyas Kozak,907164.0,Matyáš Kozák,FK Teplice,225000.0,225000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Matej Naprstek,1150295.0,Matěj Náprstek,FK Teplice,225000.0,225000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FK TEPLICE,Pavel Svatek,1157793.0,Pavel Svatek,FK Teplice,225000.0,225000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Adam Zadrazil,1029020.0,Adam Zadražil,FC Hradec Králové,2000000.0,2000000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Filip Cihak,928734.0,Filip Čihák,FC Hradec Králové,500000.0,500000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Frantisek Cech,881946.0,František Čech,FC Hradec Králové,350000.0,350000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Jakub Uhrincat,1384929.0,Jakub Uhrinčať,FC Hradec Králové,300000.0,300000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Tomas Petrasek,844925.0,Tomáš Petrášek,FC Hradec Králové,200000.0,200000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Daniel Horak,876948.0,Daniel Horák,FC Hradec Králové,650000.0,650000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,David Ludvicek,1171378.0,David Ludvicek,FC Hradec Králové,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Lucas Kubr,1393428.0,Lucas Kubr,FC Hradec Králové,175000.0,175000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Juraj Chvatal,358692.0,Juraj Chvátal,FC Hradec Králové,225000.0,225000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Vladimír Darida,109002.0,Vladimír Darida,FC Hradec Králové,400000.0,400000.0,Sealed içinde doğrudan eşleşti
TM_SAF_GUNCEL_Chance_Liga_25_26___Transfermarkt.csv,Cekya_first_league,FC HRADEC KRALOVE,Samuel Dancak,815560.0,Samuel Dancák,FC Hradec Králové,350000.0,350000.0,Sealed içinde doğrudan eşleşti
